,Unnamed: 0.1,Unnamed: 0,Order Id,Order Status,Shipping Mode,shipping date,order date,Customer Id,discount percent,Order Total,Item Id,Product Price,Order Quantity,Profit Per Order
8673,25326,31111,67492,PROCESSING,Standard Class,9/15/2017 5:06,09/12/17 05:06,10289,0.159999996,168.0,168719,50.0,4,47.04000092
8674,25332,31117,54929,CANCELED,Standard Class,3/17/2017 19:43,03/12/17 19:43,6683,0.029999999,387.9599915,137387,99.98999786,4,135.7899933
8675,25333,31118,59621,CANCELED,Standard Class,5/22/2017 7:32,5/20/2017 7:32,10906,0.25,299.9700012,149222,99.98999786,4,137.9900055
8676,25335,31120,54662,CANCELED,Standard Class,03/11/17 22:10,03/08/17 22:10,931,0.07,223.1600037,136701,59.99000168,4,16.73999977
8677,25342,31127,9875,PENDING,Standard Class,5/31/2015 3:18,5/25/2015 3:18,9057,0.02,215.4799957,24656,54.97000122,4,96.97000122
8678,25355,31145,51317,PROCESSING,Standard Class,1/22/2017 2:16,1/19/2017 2:16,10986,0.090000004,363.9599915,128246,99.98999786,4,105.5500031
8679,25356,31146,60729,PROCESSING,Standard Class,06/10/17 11:43,06/05/17 11:43,662,0.119999997,351.9599915,151982,99.98999786,4,22.17000008
8680,25357,31147,60086,PROCESSING,Standard Class,5/29/2017 2:27,5/27/2017 2:27,4188,0.129999995,347.9700012,150380,99.98999786,4,30.27000046
8681,25358,31148,8995,PROCESSING,Standard Class,5/18/2015 6:59,05/12/15 06:59,268,0.129999995,347.9700012,22437,99.98999786,4,163.5399933
8682,25367,31158,8471,PROCESSING,Standard Class,05/06/15 15:25,05/04/15 15:25,3759,0.0,200.0,21148,50.0,4,48.0
8683,25375,31168,53392,PROCESSING,Standard Class,2/21/2017 9:14,2/18/2017 9:14,8541,0.100000001,180.0,133404,50.0,4,86.40000153
8684,25384,31177,54658,PROCESSING,Standard Class,03/12/17 20:46,03/08/17 20:46,12365,0.159999996,83.97000122,136693,24.98999977,4,27.29000092
8685,25391,31184,24676,PENDING,Standard Class,12/29/2015 4:45,12/27/2015 4:45,6085,0.200000003,319.9700012,61799,99.98999786,4,159.9799957
8686,25397,31193,28898,PROCESSING,Standard Class,03/01/16 19:54,2/26/2016 19:54,1897,0.050000001,379.9599915,72321,99.98999786,4,178.5800018
8687,25401,31198,42478,PROCESSING,Standard Class,9/16/2016 1:35,09/12/16 01:35,5813,0.180000007,196.7700043,106037,59.99000168,4,32.0699997
8688,25412,31209,29329,PROCESSING,Standard Class,03/09/16 02:54,03/04/16 02:54,2176,0.0,79.95999908,73374,19.98999977,4,27.03000069
8689,25422,31223,37472,PENDING,Standard Class,07/03/16 23:45,6/30/2016 23:45,6683,0.0,119.9599991,93524,29.98999977,4,34.54999924
8690,25425,31226,38290,PROCESSING,Standard Class,7/18/2016 22:20,07/12/16 22:20,5868,0.02,235.1600037,95583,59.99000168,4,73.61000061
8691,25429,31233,32405,PROCESSING,Standard Class,4/24/2016 0:33,4/18/2016 0:33,5848,0.02,156.7599945,81029,39.99000168,4,58.79000092
8692,25437,31254,49482,PROCESSING,Standard Class,12/26/2016 7:23,12/23/2016 7:23,5491,0.170000002,207.5,123671,50.0,5,25.94000053
8693,25456,31279,13544,PENDING,Standard Class,7/22/2015 16:42,7/17/2015 16:42,12434,0.050000001,237.5,33928,50.0,5,23.75
8694,25463,31287,19183,PENDING,Standard Class,10/12/15 00:18,10/08/15 00:18,9241,0.01,158.3500061,47927,31.98999977,5,76.01000214
8695,25465,31289,16587,PROCESSING,Standard Class,09/03/15 02:48,8/31/2015 2:48,5063,0.029999999,484.9500122,41452,99.98999786,5,237.6300049
8696,25474,31300,66298,PROCESSING,Standard Class,8/29/2017 18:47,8/25/2017 18:47,2287,0.0,199.9499969,165727,39.99000168,5,35.18999863
8697,25479,31309,65215,PROCESSING,Standard Class,8/15/2017 23:22,08/09/17 23:22,3509,0.25,187.5,162987,50.0,5,54.38000107
8698,25489,31322,7338,PENDING,Standard Class,4/22/2015 2:28,4/18/2015 2:28,11846,0.119999997,263.9599915,18387,59.99000168,5,102.9400024
8699,25492,31325,5326,PENDING,Standard Class,3/21/2015 17:35,3/19/2015 17:35,4134,0.150000006,254.9600067,13317,59.99000168,5,124.9300003
8700,25500,31333,61236,PENDING,Standard Class,6/14/2017 21:20,06/12/17 21:20,3188,0.150000006,212.5,153168,50.0,5,23.59000015
8701,25503,31336,57191,PENDING,Standard Class,4/16/2017 20:12,4/14/2017 20:12,5590,0.170000002,165.9600067,143058,39.99000168,5,60.24000168
8702,25504,31337,52352,PENDING,Standard Class,02/06/17 04:53,02/03/17 04:53,2324,0.25,187.5,130828,50.0,5,30.55999947
8703,25508,31342,56393,PROCESSING,Standard Class,04/07/17 04:37,04/03/17 04:37,3291,0.200000003,399.9599915,141055,99.98999786,5,28.0
8704,25517,31355,60173,PROCESSING,Standard Class,06/01/17 08:55,5/28/2017 8:55,7426,0.02,195.9499969,150569,39.99000168,5,94.05999756
8705,25521,31360,53782,PROCESSING,Standard Class,2/27/2017 1:52,2/24/2017 1:52,8315,0.119999997,220.0,134458,50.0,5,107.8000031
8706,25523,31363,219,PROCESSING,Standard Class,01/09/15 04:22,01/04/15 04:22,10655,0.180000007,205.0,529,50.0,5,20.5
8707,25525,31365,6329,SUSPECTED_FRAUD,Standard Class,04/08/15 08:58,04/03/15 08:58,11798,0.029999999,242.5,15840,50.0,5,90.94000244
8708,25535,31377,27248,PENDING,Standard Class,02/06/16 17:50,02/02/16 17:50,6119,0.01,296.9500122,68259,59.99000168,5,142.5399933
8709,25537,31379,27654,PENDING,Standard Class,2/13/2016 16:04,02/08/16 16:04,11678,0.059999999,283.4500122,69229,59.99000168,5,39.11999893
8710,25539,31381,24632,PENDING,Standard Class,12/29/2015 13:20,12/26/2015 13:20,4670,0.150000006,254.9600067,61672,59.99000168,5,19.12000084
8711,25541,31384,22473,PENDING,Standard Class,11/29/2015 0:56,11/25/2015 0:56,8129,0.029999999,242.5,56236,50.0,5,99.43000031
8712,25549,31393,28046,PROCESSING,Standard Class,2/16/2016 9:24,2/14/2016 9:24,5382,0.02,489.9500122,70164,99.98999786,5,36.75
8713,25564,31412,21729,PROCESSING,Standard Class,11/19/2015 4:17,11/14/2015 4:17,2077,0.200000003,159.9600067,54366,39.99000168,5,36.79000092
8714,25565,31413,24503,PROCESSING,Standard Class,12/28/2015 16:08,12/24/2015 16:08,10783,0.25,149.9600067,61325,39.99000168,5,52.49000168
8715,25568,31416,28087,SUSPECTED_FRAUD,Standard Class,2/17/2016 23:46,2/14/2016 23:46,2431,0.0,124.9499969,70265,24.98999977,5,34.99000168
8716,25586,31435,38472,PROCESSING,Standard Class,7/18/2016 14:06,7/15/2016 14:06,10982,0.25,224.9600067,96018,59.99000168,5,70.41000366
8717,25592,31443,38452,SUSPECTED_FRAUD,Standard Class,7/18/2016 7:05,7/15/2016 7:05,4979,0.01,296.9500122,95971,59.99000168,5,145.5099945
8718,25593,31444,39913,SUSPECTED_FRAUD,Standard Class,08/09/16 14:57,08/05/16 14:57,11316,0.029999999,290.9500122,99570,59.99000168,5,5.820000172
8719,25597,31448,20289,SUSPECTED_FRAUD,Standard Class,10/29/2015 3:47,10/24/2015 3:47,1115,0.129999995,46.95000076,50673,17.98999977,3,14.09000015
8720,25599,31450,20050,CLOSED,Standard Class,10/26/2015 16:03,10/20/2015 16:03,8180,0.050000001,34.18000031,50118,17.98999977,2,5.130000114
8721,25600,31451,19597,ON_HOLD,First Class,10/16/2015 1:21,10/14/2015 1:21,4914,0.159999996,45.33000183,48997,17.98999977,3,18.59000015
8722,25602,31453,19166,COMPLETE,Standard Class,10/09/15 18:21,10/07/15 18:21,9831,0.180000007,73.76000214,47893,17.98999977,5,18.44000053
8723,25603,31454,19004,COMPLETE,Standard Class,10/10/15 09:35,10/05/15 09:35,10962,0.059999999,34.0,47506,17.98999977,2,16.3199997
8724,25604,31455,18861,COMPLETE,Standard Class,10/05/15 07:29,10/03/15 07:29,7294,0.200000003,71.95999908,47175,17.98999977,5,34.54000092
8725,25605,31456,18695,COMPLETE,Standard Class,10/06/15 21:20,9/30/2015 21:20,6089,0.07,66.91999817,46727,17.98999977,4,19.40999985
8726,25606,31457,18372,COMPLETE,Standard Class,9/29/2015 4:10,9/26/2015 4:10,9974,0.090000004,65.48000336,45911,17.98999977,4,31.43000031
8727,25607,31458,18169,PROCESSING,Standard Class,9/28/2015 5:03,9/23/2015 5:03,2909,0.25,67.45999908,45414,17.98999977,5,32.38000107
8728,25608,31460,17612,PROCESSING,Second Class,9/18/2015 1:55,9/15/2015 1:55,514,0.100000001,64.76000214,44021,17.98999977,4,25.26000023
8729,25610,31463,17050,PENDING,Second Class,09/12/15 21:01,09/06/15 21:01,2930,0.180000007,44.25999832,42636,17.98999977,3,7.739999771
8730,25611,31464,16819,SUSPECTED_FRAUD,Same Day,09/04/15 00:05,09/03/15 12:05,409,0.01,89.05000305,42031,17.98999977,5,31.17000008
8731,25612,31465,16695,PENDING_PAYMENT,Standard Class,09/07/15 16:39,09/01/15 16:39,10421,0.119999997,63.3199997,41703,17.98999977,4,19.8199997
8732,25613,31466,16353,PENDING_PAYMENT,Standard Class,8/31/2015 16:50,8/27/2015 16:50,9731,0.200000003,43.18000031,40821,17.98999977,3,3.24000001
8733,25615,31470,14995,PENDING,First Class,08/09/15 21:03,08/07/15 21:03,9426,0.25,40.47999954,37555,17.98999977,3,11.73999977
8734,25616,31472,14835,PROCESSING,Second Class,08/11/15 13:00,08/05/15 13:00,8252,0.090000004,16.37000084,37146,17.98999977,1,1.029999971
8735,25618,31474,14722,PENDING_PAYMENT,Standard Class,08/06/15 21:25,08/03/15 21:25,7214,0.02,88.15000153,36839,17.98999977,5,22.04000092
8736,25619,31476,14554,CANCELED,Standard Class,08/06/15 10:33,08/01/15 10:33,172,0.150000006,61.16999817,36412,17.98999977,4,6.909999847
8737,25620,31478,14301,PROCESSING,Standard Class,7/30/2015 17:55,7/28/2015 17:55,2737,0.119999997,15.82999992,35787,17.98999977,1,4.590000153
8738,25622,31480,13967,PENDING_PAYMENT,Second Class,7/26/2015 20:54,7/23/2015 20:54,5190,0.01,53.43000031,34951,17.98999977,3,5.340000153
8739,25623,31481,13761,COMPLETE,Standard Class,7/22/2015 20:44,7/20/2015 20:44,6691,0.129999995,31.29999924,34458,17.98999977,2,10.96000004
8740,25624,31482,13688,COMPLETE,Standard Class,7/23/2015 19:09,7/19/2015 19:09,8895,0.150000006,30.57999992,34297,17.98999977,2,8.869999886
8741,25627,31486,13150,PENDING_PAYMENT,Standard Class,7/17/2015 22:40,07/11/15 22:40,7893,0.159999996,15.10999966,32898,17.98999977,1,3.930000067
8742,25629,31488,12669,COMPLETE,Standard Class,07/09/15 22:09,07/04/15 22:09,3096,0.170000002,59.72999954,31700,17.98999977,4,28.67000008
8743,25630,31489,12369,PENDING,Standard Class,07/05/15 13:03,6/30/2015 13:03,6069,0.159999996,30.21999931,30928,17.98999977,2,13.89999962
8744,25631,31490,11536,COMPLETE,Standard Class,6/20/2015 9:13,6/18/2015 9:13,9395,0.02,52.88999939,28844,17.98999977,3,18.51000023
8745,25634,31494,10742,CLOSED,Standard Class,06/09/15 19:03,06/06/15 19:03,5055,0.180000007,29.5,26886,17.98999977,2,3.839999914
8746,25635,31495,10704,COMPLETE,First Class,06/08/15 05:44,06/06/15 05:44,487,0.200000003,28.78000069,26788,17.98999977,2,9.350000381
8747,25637,31499,10109,COMPLETE,Standard Class,06/02/15 13:16,5/28/2015 13:16,5788,0.180000007,59.00999832,25259,17.98999977,4,19.18000031
8748,25639,31505,8992,PROCESSING,Standard Class,5/15/2015 5:56,05/12/15 05:56,2190,0.090000004,81.84999847,22430,17.98999977,5,27.01000023
8749,25640,31506,8965,ON_HOLD,Standard Class,5/17/2015 20:29,05/11/15 20:29,8854,0.050000001,51.27000046,22362,17.98999977,3,13.32999992
8750,25641,31507,8871,PENDING_PAYMENT,First Class,05/12/15 11:33,05/10/15 11:33,7771,0.100000001,80.95999908,22143,17.98999977,5,16.19000053
8751,25643,31509,8555,PENDING,Standard Class,05/11/15 20:50,05/05/15 20:50,918,0.119999997,79.16000366,21343,17.98999977,5,4.989999771
8752,25644,31510,8405,PENDING_PAYMENT,Standard Class,05/09/15 16:17,05/03/15 16:17,1117,0.0,35.97999954,20988,17.98999977,2,12.22999954
8753,25645,31511,7990,COMPLETE,Standard Class,05/03/15 14:54,4/27/2015 14:54,6630,0.25,13.48999977,19975,17.98999977,1,2.970000029
8754,25647,31515,7254,CLOSED,Second Class,4/21/2015 21:02,4/16/2015 21:02,8533,0.150000006,76.45999908,18174,17.98999977,5,12.46000004
8755,25648,31517,7001,COMPLETE,Second Class,4/15/2015 4:24,4/13/2015 4:24,5560,0.029999999,34.90000153,17535,17.98999977,2,17.10000038
8756,25649,31518,6932,PENDING_PAYMENT,Standard Class,4/15/2015 4:14,04/12/15 04:14,3611,0.170000002,74.66000366,17365,17.98999977,5,5.96999979
8757,25650,31519,6346,PENDING,Standard Class,04/05/15 14:56,04/03/15 14:56,5765,0.25,53.97000122,15884,17.98999977,4,17.80999947
8758,25651,31520,6328,COMPLETE,Standard Class,04/07/15 08:37,04/03/15 08:37,8658,0.180000007,73.76000214,15838,17.98999977,5,11.80000019
8759,25652,31521,6317,COMPLETE,Standard Class,04/06/15 04:46,04/03/15 04:46,8171,0.0,17.98999977,15809,17.98999977,1,8.640000343
8760,25653,31522,6096,PENDING_PAYMENT,Standard Class,04/01/15 23:21,3/30/2015 23:21,9407,0.200000003,71.95999908,15229,17.98999977,5,24.3199997
8761,25655,31524,5596,COMPLETE,Standard Class,3/25/2015 16:10,3/23/2015 16:10,3928,0.25,67.45999908,13955,17.98999977,5,32.38000107
8762,25656,31525,5543,ON_HOLD,Second Class,3/26/2015 21:36,3/22/2015 21:36,9692,0.01,17.80999947,13834,17.98999977,1,8.729999542
8763,25658,31527,4809,CANCELED,Standard Class,3/17/2015 4:27,03/12/15 04:27,9586,0.090000004,49.11000061,12026,17.98999977,3,17.19000053
8764,25659,31528,4734,ON_HOLD,Second Class,3/16/2015 2:10,03/11/15 02:10,6768,0.0,71.95999908,11870,17.98999977,4,35.25999832
8765,25660,31529,4279,PENDING,Standard Class,03/09/15 10:46,03/04/15 10:46,11401,0.02,17.62999916,10706,17.98999977,1,2.200000048
8766,25661,31530,4259,PENDING_PAYMENT,Standard Class,03/09/15 03:46,03/04/15 03:46,764,0.01,71.23999786,10653,17.98999977,4,24.93000031
8767,25663,31532,4179,COMPLETE,Standard Class,03/07/15 23:44,03/02/15 23:44,2294,0.02,88.15000153,10436,17.98999977,5,30.85000038
8768,25664,31533,4087,COMPLETE,Second Class,03/04/15 15:30,03/01/15 15:30,968,0.02,70.51999664,10173,17.98999977,4,7.050000191
8769,25668,31537,3745,CLOSED,First Class,2/26/2015 15:41,2/24/2015 15:41,347,0.029999999,17.45000076,9316,17.98999977,1,8.550000191
8770,25671,31542,2381,PENDING,First Class,02/06/15 17:49,02/04/15 17:49,2718,0.050000001,34.18000031,5946,17.98999977,2,16.40999985
8771,25672,31543,1982,COMPLETE,Standard Class,02/01/15 22:01,1/29/2015 22:01,7323,0.059999999,17.0,4957,17.98999977,1,2.99000001
8772,25675,31547,1135,COMPLETE,Second Class,1/23/2015 13:17,1/17/2015 13:17,5359,0.059999999,34.0,2820,17.98999977,2,12.75
8773,25676,31548,1133,PROCESSING,Second Class,1/21/2015 12:35,1/17/2015 12:35,5937,0.059999999,68.0,2813,17.98999977,4,16.18000031
8774,25677,31550,859,COMPLETE,Standard Class,1/18/2015 12:35,1/13/2015 12:35,3432,0.090000004,16.37000084,2135,17.98999977,1,0.330000013
8775,25678,31551,732,COMPLETE,Standard Class,1/14/2015 16:06,01/11/15 16:06,7633,0.090000004,32.74000168,1803,17.98999977,2,7.860000134
8776,25679,31552,717,CANCELED,Standard Class,1/14/2015 10:50,01/11/15 10:50,8208,0.07,66.91999817,1765,17.98999977,4,31.45000076
8777,25680,31553,615,COMPLETE,Standard Class,1/15/2015 23:06,01/09/15 23:06,2827,0.100000001,16.19000053,1503,17.98999977,1,7.449999809
8778,25681,31554,432,COMPLETE,Second Class,01/10/15 06:59,01/07/15 06:59,1197,0.119999997,47.49000168,1074,17.98999977,3,0.569999993
8779,25684,31558,57623,COMPLETE,First Class,4/23/2017 3:33,4/21/2017 3:33,5049,0.159999996,12.59000015,144149,14.98999977,1,0.379999995
8780,25685,31559,57510,COMPLETE,Standard Class,4/25/2017 11:57,4/19/2017 11:57,863,0.050000001,28.47999954,143871,14.98999977,2,13.67000008
8781,25689,31563,56715,PENDING_PAYMENT,Standard Class,4/13/2017 21:26,04/07/17 21:26,1282,0.25,11.23999977,141846,14.98999977,1,0.99000001
8782,25690,31565,56390,CANCELED,Standard Class,04/09/17 03:34,04/03/17 03:34,9161,0.039999999,43.16999817,141046,14.98999977,3,12.52000046
8783,25691,31566,56222,PROCESSING,Standard Class,04/03/17 16:43,3/31/2017 16:43,7259,0.050000001,42.72000122,140629,14.98999977,3,5.679999828
8784,25692,31567,55684,COMPLETE,Standard Class,3/28/2017 20:14,3/23/2017 20:14,3595,0.090000004,68.19999695,139277,14.98999977,5,32.74000168
8785,25693,31568,55675,CANCELED,First Class,3/25/2017 17:04,3/23/2017 17:04,4814,0.0,14.98999977,139253,14.98999977,1,1.5
8786,25694,31570,55363,COMPLETE,First Class,3/21/2017 3:46,3/19/2017 3:46,7024,0.090000004,27.28000069,138462,14.98999977,2,7.909999847
8787,25695,31571,55184,PAYMENT_REVIEW,Standard Class,3/21/2017 13:03,3/16/2017 13:03,9112,0.129999995,39.11999893,138014,14.98999977,3,16.43000031
8788,25696,31572,55019,PENDING,Standard Class,3/19/2017 3:15,3/14/2017 3:15,9697,0.01,14.84000015,137599,14.98999977,1,5.389999866
8789,25697,31573,54996,CANCELED,Standard Class,3/15/2017 19:11,3/13/2017 19:11,3753,0.119999997,26.37999916,137539,14.98999977,2,0.319999993
8790,25698,31574,54746,CLOSED,Standard Class,03/12/17 03:36,03/10/17 03:36,10015,0.100000001,67.45999908,136919,14.98999977,5,13.48999977
8791,25699,31575,54716,COMPLETE,Standard Class,03/11/17 17:06,03/09/17 17:06,8832,0.150000006,38.22000122,136837,14.98999977,3,14.32999992
8792,25701,31578,53815,ON_HOLD,Second Class,03/02/17 13:26,2/24/2017 13:26,6383,0.07,55.75999832,134540,14.98999977,4,14.67000008
8793,25703,31580,53015,COMPLETE,Same Day,2/13/2017 9:09,02/12/17 21:09,6221,0.07,13.93999958,132500,14.98999977,1,5.860000134
8794,25705,31583,52408,COMPLETE,Second Class,02/08/17 00:30,02/04/17 00:30,480,0.150000006,25.47999954,130979,14.98999977,2,1.909999967
8795,25707,31585,51490,CLOSED,Second Class,1/27/2017 14:53,1/21/2017 14:53,11783,0.180000007,61.45999908,128680,14.98999977,5,30.72999954
8796,25708,31587,51090,PENDING_PAYMENT,Second Class,1/21/2017 18:45,1/15/2017 18:45,3574,0.100000001,13.48999977,127683,14.98999977,1,3.210000038
8797,25711,31590,50583,PENDING_PAYMENT,Standard Class,01/12/17 09:07,01/08/17 09:07,5847,0.180000007,24.57999992,126403,14.98999977,2,1.720000029
8798,25713,31592,49735,COMPLETE,First Class,12/29/2016 0:02,12/27/2016 0:02,9457,0.029999999,43.61999893,124316,14.98999977,3,11.77999973
8799,25714,31593,49502,PENDING,Standard Class,12/26/2016 14:24,12/23/2016 14:24,1817,0.25,22.48999977,123724,14.98999977,2,7.039999962
8800,25716,31595,48906,PENDING_PAYMENT,Standard Class,12/16/2016 21:35,12/14/2016 21:35,10551,0.150000006,12.73999977,122284,14.98999977,1,0.800000012
8801,25717,31596,48668,CLOSED,Standard Class,12/15/2016 10:13,12/11/16 10:13,5857,0.159999996,12.59000015,121700,14.98999977,1,6.170000076
8802,25719,31598,48284,COMPLETE,Standard Class,12/10/16 19:41,12/05/16 19:41,4462,0.050000001,71.19999695,120762,14.98999977,5,15.17000008
8803,25720,31599,48051,PENDING_PAYMENT,Standard Class,12/04/16 10:03,12/02/16 10:03,1972,0.170000002,12.43999958,120150,14.98999977,1,4.210000038
8804,25721,31600,47788,PENDING_PAYMENT,Second Class,12/02/16 13:54,11/28/2016 13:54,10456,0.01,29.68000031,119499,14.98999977,2,14.53999996
8805,25723,31602,47294,PENDING_PAYMENT,First Class,11/23/2016 8:50,11/21/2016 8:50,7485,0.200000003,47.97000122,118236,14.98999977,4,3.74000001
8806,25724,31603,46978,PENDING,Standard Class,11/20/2016 18:08,11/16/2016 18:08,5359,0.180000007,12.28999996,117395,14.98999977,1,4.460000038
8807,25725,31604,46550,PENDING_PAYMENT,Standard Class,11/16/2016 12:11,11/10/16 12:11,8378,0.090000004,68.19999695,116363,14.98999977,5,13.64000034
8808,25727,31607,45920,COMPLETE,Same Day,11/01/16 19:28,11/01/16 07:28,11110,0.0,14.98999977,114764,14.98999977,1,0.300000012
8809,25728,31608,45784,CLOSED,Standard Class,11/04/16 07:49,10/30/2016 7:49,5425,0.01,14.84000015,114448,14.98999977,1,3.859999895
8810,25729,31609,45535,CLOSED,Second Class,11/01/16 16:35,10/26/2016 16:35,2853,0.02,14.68999958,113791,14.98999977,1,6.019999981
8811,25731,31614,44076,COMPLETE,Second Class,10/07/16 09:26,10/05/16 09:26,8332,0.119999997,65.95999908,110095,14.98999977,5,4.159999847
8812,25732,31615,44050,PROCESSING,Standard Class,10/11/16 00:19,10/05/16 00:19,12167,0.050000001,14.23999977,110036,14.98999977,1,6.409999847
8813,25733,31616,44023,PENDING,Standard Class,10/08/16 14:52,10/04/16 14:52,2391,0.25,33.72999954,109965,14.98999977,3,2.970000029
8814,25734,31619,43597,PENDING,Standard Class,10/01/16 09:37,9/28/2016 9:37,11850,0.090000004,27.28000069,108875,14.98999977,2,8.869999886
8815,25735,31620,43513,PENDING_PAYMENT,Standard Class,10/01/16 04:11,9/27/2016 4:11,3569,0.01,44.52000046,108683,14.98999977,3,12.90999985
8816,25737,31624,43072,PROCESSING,Standard Class,9/23/2016 17:41,9/20/2016 17:41,9824,0.119999997,26.37999916,107601,14.98999977,2,6.860000134
8817,25738,31626,42583,PROCESSING,Second Class,9/17/2016 14:22,9/13/2016 14:22,9944,0.119999997,52.75999832,106291,14.98999977,4,17.82999992
8818,25740,31628,42255,SUSPECTED_FRAUD,Standard Class,9/14/2016 19:27,09/08/16 19:27,8113,0.150000006,50.97000122,105495,14.98999977,4,23.44000053
8819,25741,31629,41826,PENDING_PAYMENT,Standard Class,09/04/16 13:09,09/02/16 13:09,2389,0.170000002,49.77000046,104412,14.98999977,4,5.619999886
8820,25742,31630,41772,COMPLETE,First Class,09/03/16 18:14,09/01/16 18:14,9749,0.180000007,49.16999817,104271,14.98999977,4,11.31000042
8821,25743,31631,41474,COMPLETE,Standard Class,09/02/16 09:50,8/28/2016 9:50,10810,0.02,44.0699997,103519,14.98999977,3,7.050000191
8822,25744,31632,41258,PENDING,First Class,8/27/2016 6:09,8/25/2016 6:09,10267,0.200000003,59.95999908,102985,14.98999977,5,18.77000046
8823,25745,31633,41090,COMPLETE,Second Class,8/28/2016 19:18,8/22/2016 19:18,11922,0.25,56.20999908,102586,14.98999977,5,2.809999943
8824,25746,31634,41057,PENDING,Second Class,8/25/2016 7:44,8/22/2016 7:44,9378,0.170000002,24.87999916,102489,14.98999977,2,8.710000038
8825,25747,31635,41030,COMPLETE,Same Day,8/22/2016 10:17,8/21/2016 22:17,12308,0.150000006,12.73999977,102419,14.98999977,1,1.269999981
8826,25751,31639,40635,PENDING_PAYMENT,Standard Class,8/22/2016 3:54,8/16/2016 3:54,2913,0.029999999,43.61999893,101392,14.98999977,3,13.09000015
8827,25752,31640,40194,CLOSED,Standard Class,8/14/2016 17:23,08/09/16 17:23,2913,0.170000002,12.43999958,100309,14.98999977,1,3.609999895
8828,25753,31641,40137,PROCESSING,Standard Class,08/11/16 21:25,08/08/16 21:25,3977,0.01,74.19999695,100151,14.98999977,5,8.380000114
8829,25754,31642,40059,COMPLETE,Standard Class,08/12/16 18:06,08/07/16 18:06,4336,0.25,44.97000122,99963,14.98999977,4,5.079999924
8830,25755,31643,39860,CLOSED,Standard Class,08/10/16 20:22,08/04/16 20:22,2571,0.0,59.95999908,99439,14.98999977,4,29.37999916
8831,25756,31644,39484,PROCESSING,Standard Class,08/04/16 08:39,7/30/2016 8:39,6730,0.02,73.44999695,98562,14.98999977,5,27.90999985
8832,25757,31645,39476,COMPLETE,Second Class,08/01/16 05:51,7/30/2016 5:51,3149,0.039999999,43.16999817,98547,14.98999977,3,14.59000015
8833,25758,31646,39322,PENDING_PAYMENT,Standard Class,7/30/2016 23:53,7/27/2016 23:53,7202,0.25,11.23999977,98156,14.98999977,1,5.510000229
8834,25759,31647,39204,COMPLETE,First Class,7/28/2016 6:33,7/26/2016 6:33,1419,0.050000001,42.72000122,97867,14.98999977,3,15.51000023
8835,25760,31648,38720,ON_HOLD,Standard Class,7/25/2016 4:59,7/19/2016 4:59,5566,0.0,14.98999977,96668,14.98999977,1,0.449999988
8836,25761,31649,38651,PENDING_PAYMENT,Standard Class,7/20/2016 4:49,7/18/2016 4:49,442,0.029999999,72.69999695,96486,14.98999977,5,27.26000023
8837,25763,31651,38614,COMPLETE,Standard Class,7/22/2016 15:51,7/17/2016 15:51,7960,0.01,14.84000015,96380,14.98999977,1,7.420000076
8838,25764,31652,38603,COMPLETE,Second Class,7/21/2016 12:00,7/17/2016 12:00,8947,0.050000001,71.19999695,96350,14.98999977,5,27.05999947
8839,25765,31653,38572,COMPLETE,Standard Class,7/20/2016 1:08,7/17/2016 1:08,8941,0.02,14.68999958,96268,14.98999977,1,1.899999976
8840,25768,31657,38026,ON_HOLD,Standard Class,07/11/16 01:51,07/09/16 01:51,2145,0.059999999,70.83000183,94932,14.98999977,5,25.5
8841,25769,31658,37877,CLOSED,Standard Class,07/09/16 21:39,07/06/16 21:39,8282,0.039999999,14.39000034,94547,14.98999977,1,7.050000191
8842,25770,31659,37855,COMPLETE,Standard Class,07/12/16 13:56,07/06/16 13:56,8891,0.129999995,39.11999893,94476,14.98999977,3,13.68999958
8843,25772,31661,37503,PENDING_PAYMENT,Standard Class,07/05/16 10:37,07/01/16 10:37,3620,0.159999996,37.77000046,93598,14.98999977,3,1.50999999
8844,25773,31662,37433,CLOSED,Standard Class,07/04/16 10:05,6/30/2016 10:05,2481,0.050000001,14.23999977,93435,14.98999977,1,4.269999981
8845,25775,31665,37127,PROCESSING,Standard Class,6/28/2016 22:53,6/25/2016 22:53,10663,0.25,22.48999977,92642,14.98999977,2,1.960000038
8846,25776,31666,36979,COMPLETE,Same Day,6/24/2016 7:02,6/23/2016 19:02,1448,0.0,29.97999954,92288,14.98999977,2,10.18999958
8847,25777,31668,36663,PENDING_PAYMENT,Standard Class,6/23/2016 4:19,6/19/2016 4:19,2595,0.119999997,13.18999958,91515,14.98999977,1,1.649999976
8848,25778,31669,36546,PENDING_PAYMENT,Standard Class,6/19/2016 11:20,6/17/2016 11:20,9481,0.129999995,13.03999996,91237,14.98999977,1,6.130000114
8849,25779,31670,36307,PENDING_PAYMENT,Second Class,6/16/2016 23:36,6/13/2016 23:36,7695,0.059999999,56.65999985,90650,14.98999977,4,16.43000031
8850,25780,31671,36090,ON_HOLD,Standard Class,6/16/2016 19:35,06/10/16 19:35,1970,0.090000004,54.56000137,90127,14.98999977,4,15.27999973
8851,25781,31672,35616,PROCESSING,Standard Class,06/05/16 21:31,06/03/16 21:31,7670,0.25,33.72999954,88938,14.98999977,3,2.119999886
8852,25782,31674,34934,PENDING_PAYMENT,Standard Class,5/29/2016 22:35,5/24/2016 22:35,3993,0.02,44.0699997,87282,14.98999977,3,12.77999973
